Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;92
1ªDose;2021-01-21;13
1ªDose;2021-01-22;10
1ªDose;2021-02-03;11
1ªDose;2021-02-04;26
1ªDose;2021-02-05;135
1ªDose;2021-02-08;54
1ªDose;2021-02-09;37
1ªDose;2021-02-10;10
1ªDose;2021-02-11;22
1ªDose;2021-02-12;49
1ªDose;2021-02-15;44
1ªDose;2021-02-17;13
1ªDose;2021-02-18;13
1ªDose;2021-02-19;20
1ªDose;2021-02-20;1
1ªDose;2021-02-22;12
1ªDose;2021-02-23;10
1ªDose;2021-02-24;10
1ªDose;2021-02-25;3
1ªDose;2021-02-26;6
1ªDose;2021-03-01;2
1ªDose;2021-03-02;158
1ªDose;2021-03-03;23
1ªDose;2021-03-04;10
1ªDose;2021-03-05;9
1ªDose;2021-03-06;1
1ªDose;2021-03-09;143
1ªDose;2021-03-10;66
1ªDose;2021-03-11;30
1ªDose;2021-03-12;14
1ªDose;2021-03-15;31
1ªDose;2021-03-16;342
1ªDose;2021-03-17;103
1ªDose;2021-03-18;30
1ªDose;2021-03-19;10
1ªDose;2021-03-22;10
1ªDose;2021-03-23;441
1ªDose;2021-03-24;91
1ªDose;2021-03-25;52
1ªDose;2021-03-26;11
1ªDose;2021-03-29;242
1ªDose;2021-03-30;65
1ªDose;2021-03-31;14
1ªDose;2021-04-05;410
1ªDose;2021-04-06;86
1ªDose;2021-04-07;8
1ªDose;2021-04-08;16
1ªDose;2021-04-09;5
1ªDose;2021-04-12;14
1ªDose;2021-04-13;18
1ªDose;2021-04-14;6
1ªDose;2021-04-15;124
1ªDose;2021-04-16;37
1ªDose;2021-04-19;7
1ªDose;2021-04-20;343
1ªDose;2021-04-21;1
1ªDose;2021-04-22;46
1ªDose;2021-04-26;8
1ªDose;2021-04-27;8
1ªDose;2021-04-28;131
1ªDose;2021-04-29;19
1ªDose;2021-04-30;2
2ªDose;2021-01-20;2
2ªDose;2021-02-03;83
2ªDose;2021-02-04;23
2ªDose;2021-02-05;10
2ªDose;2021-02-08;4
2ªDose;2021-02-09;3
2ªDose;2021-02-10;2
2ªDose;2021-02-11;1
2ªDose;2021-02-12;3
2ªDose;2021-02-15;1
2ªDose;2021-02-17;5
2ªDose;2021-02-18;18
2ªDose;2021-02-19;13
2ªDose;2021-02-22;1
2ªDose;2021-02-25;1
2ªDose;2021-02-26;25
2ªDose;2021-03-01;20
2ªDose;2021-03-02;2
2ªDose;2021-03-03;28
2ªDose;2021-03-04;11
2ªDose;2021-03-05;20
2ªDose;2021-03-08;10
2ªDose;2021-03-09;6
2ªDose;2021-03-10;13
2ªDose;2021-03-11;3
2ªDose;2021-03-12;10
2ªDose;2021-03-15;3
2ªDose;2021-03-16;61
2ªDose;2021-03-17;14
2ªDose;2021-03-18;2
2ªDose;2021-03-19;7
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;9
2ªDose;2021-03-25;2
2ªDose;2021-03-26;1
2ªDose;2021-03-29;3
2ªDose;2021-03-30;7
2ªDose;2021-03-31;3
2ªDose;2021-04-05;69
2ªDose;2021-04-06;236
2ªDose;2021-04-07;21
2ªDose;2021-04-08;5
2ªDose;2021-04-09;3
2ªDose;2021-04-12;2
2ªDose;2021-04-13;1
2ªDose;2021-04-15;4
2ªDose;2021-04-16;2
2ªDose;2021-04-19;3
2ªDose;2021-04-20;46
2ªDose;2021-04-22;66
2ªDose;2021-04-23;11
2ªDose;2021-04-26;241
2ªDose;2021-04-27;24
2ªDose;2021-04-28;1
2ªDose;2021-04-29;2
