Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;472
1ªDose;2021-01-21;250
1ªDose;2021-01-22;25
1ªDose;2021-01-23;2
1ªDose;2021-01-25;75
1ªDose;2021-01-26;21
1ªDose;2021-01-27;40
1ªDose;2021-01-28;42
1ªDose;2021-01-29;151
1ªDose;2021-01-30;101
1ªDose;2021-02-02;545
1ªDose;2021-02-03;290
1ªDose;2021-02-04;131
1ªDose;2021-02-05;154
1ªDose;2021-02-08;22
1ªDose;2021-02-09;12
1ªDose;2021-02-10;10
1ªDose;2021-02-11;10
1ªDose;2021-02-12;30
1ªDose;2021-02-13;308
1ªDose;2021-02-15;38
1ªDose;2021-02-16;55
1ªDose;2021-02-17;460
1ªDose;2021-02-18;48
1ªDose;2021-02-19;25
1ªDose;2021-02-20;1
1ªDose;2021-02-21;6
1ªDose;2021-02-22;53
1ªDose;2021-02-24;2
1ªDose;2021-02-25;2
1ªDose;2021-02-28;2
1ªDose;2021-03-03;1
1ªDose;2021-03-04;1
1ªDose;2021-03-05;107
1ªDose;2021-03-06;57
1ªDose;2021-03-08;9
1ªDose;2021-03-09;75
1ªDose;2021-03-10;1
1ªDose;2021-03-11;155
1ªDose;2021-03-12;31
1ªDose;2021-03-13;1
1ªDose;2021-03-15;1
1ªDose;2021-03-16;60
1ªDose;2021-03-17;273
1ªDose;2021-03-18;221
1ªDose;2021-03-19;126
1ªDose;2021-03-20;1
1ªDose;2021-03-21;2
1ªDose;2021-03-22;1
1ªDose;2021-03-23;306
1ªDose;2021-03-24;315
1ªDose;2021-03-25;346
1ªDose;2021-03-26;422
1ªDose;2021-03-27;254
1ªDose;2021-03-29;409
1ªDose;2021-03-30;524
1ªDose;2021-03-31;536
1ªDose;2021-04-01;1125
1ªDose;2021-04-05;625
1ªDose;2021-04-06;32
1ªDose;2021-04-07;582
1ªDose;2021-04-08;87
1ªDose;2021-04-09;189
1ªDose;2021-04-12;36
1ªDose;2021-04-13;505
1ªDose;2021-04-14;167
1ªDose;2021-04-15;22
1ªDose;2021-04-16;11
1ªDose;2021-04-17;959
1ªDose;2021-04-19;1
1ªDose;2021-04-20;48
1ªDose;2021-04-21;717
1ªDose;2021-04-22;25
1ªDose;2021-04-23;777
1ªDose;2021-04-24;3
1ªDose;2021-04-26;380
1ªDose;2021-04-27;71
1ªDose;2021-04-28;132
1ªDose;2021-04-29;103
2ªDose;2021-01-21;1
2ªDose;2021-02-02;1
2ªDose;2021-02-03;1
2ªDose;2021-02-08;526
2ªDose;2021-02-09;188
2ªDose;2021-02-10;250
2ªDose;2021-02-11;68
2ªDose;2021-02-12;85
2ªDose;2021-02-13;68
2ªDose;2021-02-15;113
2ªDose;2021-02-16;32
2ªDose;2021-02-17;14
2ªDose;2021-02-18;86
2ªDose;2021-02-20;1
2ªDose;2021-02-21;1
2ªDose;2021-02-24;191
2ªDose;2021-02-25;46
2ªDose;2021-02-26;34
2ªDose;2021-02-27;200
2ªDose;2021-03-02;81
2ªDose;2021-03-03;122
2ªDose;2021-03-04;290
2ªDose;2021-03-05;131
2ªDose;2021-03-08;1
2ªDose;2021-03-09;21
2ªDose;2021-03-11;6
2ªDose;2021-03-12;71
2ªDose;2021-03-15;7
2ªDose;2021-03-16;10
2ªDose;2021-03-17;34
2ªDose;2021-03-18;9
2ªDose;2021-03-19;5
2ªDose;2021-03-22;22
2ªDose;2021-03-23;2
2ªDose;2021-03-25;1
2ªDose;2021-03-26;2
2ªDose;2021-03-27;11
2ªDose;2021-03-29;1
2ªDose;2021-03-30;19
2ªDose;2021-03-31;7
2ªDose;2021-04-01;15
2ªDose;2021-04-02;1
2ªDose;2021-04-05;431
2ªDose;2021-04-06;78
2ªDose;2021-04-07;109
2ªDose;2021-04-08;418
2ªDose;2021-04-09;438
2ªDose;2021-04-12;12
2ªDose;2021-04-13;706
2ªDose;2021-04-14;542
2ªDose;2021-04-15;614
2ªDose;2021-04-16;892
2ªDose;2021-04-17;224
2ªDose;2021-04-19;8
2ªDose;2021-04-20;425
2ªDose;2021-04-21;235
2ªDose;2021-04-22;171
2ªDose;2021-04-23;71
2ªDose;2021-04-26;26
2ªDose;2021-04-28;1
