Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;55
1ªDose;2021-01-21;17
1ªDose;2021-01-22;11
1ªDose;2021-01-25;5
1ªDose;2021-01-26;56
1ªDose;2021-01-27;66
1ªDose;2021-01-28;1
1ªDose;2021-02-01;25
1ªDose;2021-02-02;24
1ªDose;2021-02-03;31
1ªDose;2021-02-05;10
1ªDose;2021-02-09;40
1ªDose;2021-02-10;34
1ªDose;2021-02-11;54
1ªDose;2021-02-12;10
1ªDose;2021-02-17;38
1ªDose;2021-02-18;2
1ªDose;2021-03-01;55
1ªDose;2021-03-02;23
1ªDose;2021-03-03;1
1ªDose;2021-03-05;7
1ªDose;2021-03-08;10
1ªDose;2021-03-09;15
1ªDose;2021-03-10;19
1ªDose;2021-03-11;35
1ªDose;2021-03-12;3
1ªDose;2021-03-13;203
1ªDose;2021-03-16;20
1ªDose;2021-03-17;1
1ªDose;2021-03-20;123
1ªDose;2021-03-22;114
1ªDose;2021-03-23;95
1ªDose;2021-03-24;47
1ªDose;2021-03-25;30
1ªDose;2021-03-29;193
1ªDose;2021-03-30;168
1ªDose;2021-03-31;160
1ªDose;2021-04-03;30
1ªDose;2021-04-05;176
1ªDose;2021-04-06;152
1ªDose;2021-04-07;159
1ªDose;2021-04-08;166
1ªDose;2021-04-09;195
1ªDose;2021-04-13;35
1ªDose;2021-04-19;5
1ªDose;2021-04-20;74
1ªDose;2021-04-22;7
1ªDose;2021-04-23;8
1ªDose;2021-04-26;6
1ªDose;2021-04-27;10
1ªDose;2021-04-28;25
1ªDose;2021-04-29;9
2ªDose;2021-01-27;1
2ªDose;2021-02-09;15
2ªDose;2021-02-10;14
2ªDose;2021-02-11;2
2ªDose;2021-02-17;14
2ªDose;2021-02-18;58
2ªDose;2021-02-19;20
2ªDose;2021-02-22;3
2ªDose;2021-02-23;2
2ªDose;2021-02-24;1
2ªDose;2021-02-25;1
2ªDose;2021-02-26;2
2ªDose;2021-03-01;17
2ªDose;2021-03-02;27
2ªDose;2021-03-03;17
2ªDose;2021-03-05;19
2ªDose;2021-03-09;3
2ªDose;2021-03-11;74
2ªDose;2021-03-12;1
2ªDose;2021-03-13;1
2ªDose;2021-03-17;38
2ªDose;2021-03-23;1
2ªDose;2021-03-25;1
2ªDose;2021-03-29;3
2ªDose;2021-03-31;1
2ªDose;2021-04-05;1
2ªDose;2021-04-06;2
2ªDose;2021-04-07;24
2ªDose;2021-04-08;31
2ªDose;2021-04-09;9
2ªDose;2021-04-12;192
2ªDose;2021-04-13;6
2ªDose;2021-04-19;127
2ªDose;2021-04-20;9
2ªDose;2021-04-22;9
2ªDose;2021-04-26;19
2ªDose;2021-04-27;71
2ªDose;2021-04-28;13
2ªDose;2021-04-29;2
