Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;12
1ªDose;2021-02-03;7
1ªDose;2021-02-04;3
1ªDose;2021-02-05;3
1ªDose;2021-02-08;9
1ªDose;2021-02-09;16
1ªDose;2021-02-10;1
1ªDose;2021-02-11;4
1ªDose;2021-02-15;44
1ªDose;2021-02-16;25
1ªDose;2021-02-17;17
1ªDose;2021-02-18;12
1ªDose;2021-02-22;13
1ªDose;2021-02-23;2
1ªDose;2021-02-24;24
1ªDose;2021-02-25;1
1ªDose;2021-02-26;1
1ªDose;2021-02-27;31
1ªDose;2021-03-01;1
1ªDose;2021-03-02;1
1ªDose;2021-03-06;115
1ªDose;2021-03-15;72
1ªDose;2021-03-16;20
1ªDose;2021-03-17;45
1ªDose;2021-03-19;9
1ªDose;2021-03-20;199
1ªDose;2021-03-22;18
1ªDose;2021-03-24;145
1ªDose;2021-03-25;55
1ªDose;2021-03-26;266
1ªDose;2021-03-27;174
1ªDose;2021-03-29;10
1ªDose;2021-04-05;187
1ªDose;2021-04-06;178
1ªDose;2021-04-07;41
1ªDose;2021-04-08;24
1ªDose;2021-04-12;2
1ªDose;2021-04-14;14
1ªDose;2021-04-19;30
1ªDose;2021-04-20;26
1ªDose;2021-04-27;6
1ªDose;2021-04-29;33
2ªDose;2021-02-09;1
2ªDose;2021-02-11;3
2ªDose;2021-02-12;9
2ªDose;2021-02-15;23
2ªDose;2021-02-16;23
2ªDose;2021-02-17;8
2ªDose;2021-02-18;8
2ªDose;2021-02-19;10
2ªDose;2021-02-22;20
2ªDose;2021-02-23;37
2ªDose;2021-02-24;16
2ªDose;2021-02-25;20
2ªDose;2021-02-26;11
2ªDose;2021-02-27;1
2ªDose;2021-03-02;5
2ªDose;2021-03-04;3
2ªDose;2021-03-05;3
2ªDose;2021-03-08;6
2ªDose;2021-03-09;2
2ªDose;2021-03-10;1
2ªDose;2021-03-11;59
2ªDose;2021-03-12;1
2ªDose;2021-03-13;1
2ªDose;2021-03-15;33
2ªDose;2021-03-16;18
2ªDose;2021-03-17;2
2ªDose;2021-03-19;1
2ªDose;2021-03-23;30
2ªDose;2021-03-24;2
2ªDose;2021-03-29;114
2ªDose;2021-04-06;1
2ªDose;2021-04-08;2
2ªDose;2021-04-12;120
2ªDose;2021-04-13;8
2ªDose;2021-04-14;223
2ªDose;2021-04-15;12
2ªDose;2021-04-19;98
2ªDose;2021-04-20;1
