Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-27;1
1ªDose;2021-02-01;2
1ªDose;2021-02-02;5
1ªDose;2021-02-05;10
1ªDose;2021-02-08;35
1ªDose;2021-02-09;9
1ªDose;2021-02-15;31
1ªDose;2021-02-16;38
1ªDose;2021-02-18;28
1ªDose;2021-02-19;6
1ªDose;2021-02-22;3
1ªDose;2021-03-08;13
1ªDose;2021-03-09;3
1ªDose;2021-03-11;39
1ªDose;2021-03-12;44
1ªDose;2021-03-15;31
1ªDose;2021-03-16;92
1ªDose;2021-03-17;9
1ªDose;2021-03-18;10
1ªDose;2021-03-19;20
1ªDose;2021-03-22;49
1ªDose;2021-03-23;88
1ªDose;2021-03-24;55
1ªDose;2021-03-25;19
1ªDose;2021-03-26;48
1ªDose;2021-03-29;97
1ªDose;2021-03-30;111
1ªDose;2021-03-31;50
1ªDose;2021-04-01;56
1ªDose;2021-04-05;36
1ªDose;2021-04-06;68
1ªDose;2021-04-07;113
1ªDose;2021-04-08;44
1ªDose;2021-04-09;27
1ªDose;2021-04-13;34
1ªDose;2021-04-14;18
1ªDose;2021-04-15;18
1ªDose;2021-04-16;14
1ªDose;2021-04-19;65
1ªDose;2021-04-20;26
1ªDose;2021-04-22;20
1ªDose;2021-04-23;21
1ªDose;2021-04-26;4
1ªDose;2021-04-27;19
1ªDose;2021-04-28;11
1ªDose;2021-04-29;20
1ªDose;2021-04-30;186
2ªDose;2021-02-12;13
2ªDose;2021-02-15;75
2ªDose;2021-02-16;24
2ªDose;2021-02-17;13
2ªDose;2021-02-18;6
2ªDose;2021-02-19;2
2ªDose;2021-02-22;18
2ªDose;2021-02-23;6
2ªDose;2021-02-26;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;2
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-03-08;37
2ªDose;2021-03-09;28
2ªDose;2021-03-12;17
2ªDose;2021-03-15;37
2ªDose;2021-03-16;1
2ªDose;2021-03-17;34
2ªDose;2021-03-18;1
2ªDose;2021-03-25;1
2ªDose;2021-03-30;10
2ªDose;2021-04-01;1
2ªDose;2021-04-05;58
2ªDose;2021-04-06;80
2ªDose;2021-04-07;48
2ªDose;2021-04-08;75
2ªDose;2021-04-12;41
2ªDose;2021-04-13;10
2ªDose;2021-04-14;1
2ªDose;2021-04-15;40
2ªDose;2021-04-16;76
2ªDose;2021-04-19;44
2ªDose;2021-04-20;78
2ªDose;2021-04-22;37
2ªDose;2021-04-23;104
2ªDose;2021-04-26;85
2ªDose;2021-04-27;88
2ªDose;2021-04-28;71
2ªDose;2021-04-29;22
2ªDose;2021-04-30;6
