Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;61
1ªDose;2021-01-23;43
1ªDose;2021-01-25;4
1ªDose;2021-01-26;2
1ªDose;2021-01-27;2
1ªDose;2021-01-29;46
1ªDose;2021-02-01;3
1ªDose;2021-02-02;4
1ªDose;2021-02-03;6
1ªDose;2021-02-04;18
1ªDose;2021-02-08;27
1ªDose;2021-02-09;19
1ªDose;2021-02-10;35
1ªDose;2021-02-11;23
1ªDose;2021-02-12;18
1ªDose;2021-02-18;35
1ªDose;2021-02-19;86
1ªDose;2021-02-22;3
1ªDose;2021-02-23;7
1ªDose;2021-02-24;3
1ªDose;2021-02-25;20
1ªDose;2021-02-26;20
1ªDose;2021-03-02;2
1ªDose;2021-03-03;30
1ªDose;2021-03-04;55
1ªDose;2021-03-05;104
1ªDose;2021-03-07;1
1ªDose;2021-03-08;44
1ªDose;2021-03-09;97
1ªDose;2021-03-10;12
1ªDose;2021-03-11;10
1ªDose;2021-03-12;35
1ªDose;2021-03-15;51
1ªDose;2021-03-16;40
1ªDose;2021-03-17;12
1ªDose;2021-03-18;172
1ªDose;2021-03-19;271
1ªDose;2021-03-21;1
1ªDose;2021-03-22;36
1ªDose;2021-03-23;32
1ªDose;2021-03-24;39
1ªDose;2021-03-25;29
1ªDose;2021-03-26;143
1ªDose;2021-03-28;1
1ªDose;2021-03-29;218
1ªDose;2021-03-30;30
1ªDose;2021-03-31;90
1ªDose;2021-04-01;32
1ªDose;2021-04-05;17
1ªDose;2021-04-06;67
1ªDose;2021-04-07;27
1ªDose;2021-04-08;53
1ªDose;2021-04-09;47
1ªDose;2021-04-12;18
1ªDose;2021-04-14;37
1ªDose;2021-04-15;14
1ªDose;2021-04-16;9
1ªDose;2021-04-19;9
1ªDose;2021-04-20;8
1ªDose;2021-04-23;2
1ªDose;2021-04-26;10
1ªDose;2021-04-27;2
1ªDose;2021-04-28;32
1ªDose;2021-04-29;9
1ªDose;2021-04-30;42
2ªDose;2021-02-12;2
2ªDose;2021-02-18;26
2ªDose;2021-02-19;77
2ªDose;2021-02-20;2
2ªDose;2021-02-22;7
2ªDose;2021-02-23;21
2ªDose;2021-02-24;4
2ªDose;2021-02-25;8
2ªDose;2021-02-26;1
2ªDose;2021-03-01;12
2ªDose;2021-03-02;21
2ªDose;2021-03-03;34
2ªDose;2021-03-04;22
2ªDose;2021-03-05;19
2ªDose;2021-03-08;1
2ªDose;2021-03-09;19
2ªDose;2021-03-10;31
2ªDose;2021-03-11;50
2ªDose;2021-03-12;27
2ªDose;2021-03-15;18
2ªDose;2021-03-16;8
2ªDose;2021-03-17;1
2ªDose;2021-03-18;22
2ªDose;2021-03-19;19
2ªDose;2021-03-22;3
2ªDose;2021-03-23;2
2ªDose;2021-03-24;2
2ªDose;2021-03-25;24
2ªDose;2021-03-26;91
2ªDose;2021-03-29;43
2ªDose;2021-03-30;56
2ªDose;2021-03-31;16
2ªDose;2021-04-01;6
2ªDose;2021-04-05;31
2ªDose;2021-04-06;83
2ªDose;2021-04-07;54
2ªDose;2021-04-08;113
2ªDose;2021-04-09;114
2ªDose;2021-04-12;11
2ªDose;2021-04-13;18
2ªDose;2021-04-14;29
2ªDose;2021-04-15;55
2ªDose;2021-04-16;222
2ªDose;2021-04-19;64
2ªDose;2021-04-20;146
2ªDose;2021-04-22;25
2ªDose;2021-04-23;35
2ªDose;2021-04-26;45
2ªDose;2021-04-27;21
2ªDose;2021-04-28;106
2ªDose;2021-04-29;3
2ªDose;2021-04-30;42
