Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;2
1ªDose;2021-01-26;2
1ªDose;2021-02-02;13
1ªDose;2021-02-03;27
1ªDose;2021-02-04;17
1ªDose;2021-02-05;60
1ªDose;2021-02-08;13
1ªDose;2021-02-09;16
1ªDose;2021-02-10;8
1ªDose;2021-02-11;34
1ªDose;2021-02-12;22
1ªDose;2021-02-15;39
1ªDose;2021-02-18;55
1ªDose;2021-02-19;106
1ªDose;2021-02-22;39
1ªDose;2021-02-23;74
1ªDose;2021-02-24;43
1ªDose;2021-02-25;25
1ªDose;2021-02-26;4
1ªDose;2021-03-01;8
1ªDose;2021-03-03;117
1ªDose;2021-03-04;7
1ªDose;2021-03-10;67
1ªDose;2021-03-11;68
1ªDose;2021-03-12;117
1ªDose;2021-03-15;28
1ªDose;2021-03-16;9
1ªDose;2021-03-17;11
1ªDose;2021-03-18;52
1ªDose;2021-03-19;59
1ªDose;2021-03-20;223
1ªDose;2021-03-22;147
1ªDose;2021-03-23;427
1ªDose;2021-03-24;324
1ªDose;2021-03-25;47
1ªDose;2021-03-26;16
1ªDose;2021-03-29;119
1ªDose;2021-03-30;217
1ªDose;2021-03-31;110
1ªDose;2021-04-05;18
1ªDose;2021-04-06;57
1ªDose;2021-04-07;96
1ªDose;2021-04-08;740
1ªDose;2021-04-09;81
1ªDose;2021-04-10;12
1ªDose;2021-04-14;45
1ªDose;2021-04-15;9
1ªDose;2021-04-16;25
1ªDose;2021-04-19;9
1ªDose;2021-04-20;46
1ªDose;2021-04-21;1
1ªDose;2021-04-22;24
2ªDose;2021-02-10;2
2ªDose;2021-02-11;3
2ªDose;2021-02-15;2
2ªDose;2021-02-18;74
2ªDose;2021-02-19;63
2ªDose;2021-02-22;33
2ªDose;2021-02-23;39
2ªDose;2021-02-24;21
2ªDose;2021-02-25;27
2ªDose;2021-02-26;45
2ªDose;2021-03-01;16
2ªDose;2021-03-02;4
2ªDose;2021-03-03;18
2ªDose;2021-03-04;19
2ªDose;2021-03-05;20
2ªDose;2021-03-08;40
2ªDose;2021-03-09;17
2ªDose;2021-03-11;59
2ªDose;2021-03-12;41
2ªDose;2021-03-15;59
2ªDose;2021-03-16;70
2ªDose;2021-03-17;36
2ªDose;2021-03-18;21
2ªDose;2021-03-19;20
2ªDose;2021-03-22;8
2ªDose;2021-03-24;102
2ªDose;2021-03-25;1
2ªDose;2021-03-30;8
2ªDose;2021-03-31;49
2ªDose;2021-04-05;59
2ªDose;2021-04-06;85
2ªDose;2021-04-07;45
2ªDose;2021-04-10;225
2ªDose;2021-04-12;140
2ªDose;2021-04-13;378
2ªDose;2021-04-14;315
2ªDose;2021-04-15;84
2ªDose;2021-04-16;6
2ªDose;2021-04-19;67
2ªDose;2021-04-20;78
2ªDose;2021-04-21;143
2ªDose;2021-04-22;21
2ªDose;2021-04-23;25
2ªDose;2021-04-26;26
2ªDose;2021-04-27;65
2ªDose;2021-04-28;126
2ªDose;2021-04-29;583
2ªDose;2021-04-30;3
