Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;71
1ªDose;2021-01-21;114
1ªDose;2021-01-22;92
1ªDose;2021-01-25;69
1ªDose;2021-01-26;210
1ªDose;2021-01-27;42
1ªDose;2021-01-28;24
1ªDose;2021-01-29;34
1ªDose;2021-01-30;2
1ªDose;2021-02-01;24
1ªDose;2021-02-02;45
1ªDose;2021-02-03;9
1ªDose;2021-02-04;2
1ªDose;2021-02-05;61
1ªDose;2021-02-08;9
1ªDose;2021-02-09;1
1ªDose;2021-02-10;23
1ªDose;2021-02-11;1
1ªDose;2021-02-12;20
1ªDose;2021-02-16;34
1ªDose;2021-02-17;10
1ªDose;2021-02-18;23
1ªDose;2021-02-19;19
1ªDose;2021-02-22;17
1ªDose;2021-02-23;25
1ªDose;2021-02-25;10
1ªDose;2021-02-26;41
1ªDose;2021-03-01;51
1ªDose;2021-03-03;21
1ªDose;2021-03-04;30
1ªDose;2021-03-05;42
1ªDose;2021-03-08;5
1ªDose;2021-03-09;37
1ªDose;2021-03-10;20
1ªDose;2021-03-11;33
1ªDose;2021-03-12;40
1ªDose;2021-03-15;40
1ªDose;2021-03-16;15
1ªDose;2021-03-17;4
1ªDose;2021-03-18;96
1ªDose;2021-03-19;31
1ªDose;2021-03-22;324
1ªDose;2021-03-23;159
1ªDose;2021-03-24;81
1ªDose;2021-03-25;85
1ªDose;2021-03-26;27
1ªDose;2021-03-28;265
1ªDose;2021-03-29;112
1ªDose;2021-03-30;45
1ªDose;2021-04-05;93
1ªDose;2021-04-06;51
1ªDose;2021-04-07;48
1ªDose;2021-04-08;36
1ªDose;2021-04-09;50
1ªDose;2021-04-10;15
1ªDose;2021-04-11;126
1ªDose;2021-04-12;19
1ªDose;2021-04-13;8
1ªDose;2021-04-14;14
1ªDose;2021-04-15;19
1ªDose;2021-04-16;164
1ªDose;2021-04-19;36
1ªDose;2021-04-20;37
1ªDose;2021-04-22;37
1ªDose;2021-04-23;39
1ªDose;2021-04-24;244
1ªDose;2021-04-26;65
1ªDose;2021-04-27;40
1ªDose;2021-04-28;25
1ªDose;2021-04-29;42
1ªDose;2021-04-30;40
2ªDose;2021-01-27;1
2ªDose;2021-02-04;26
2ªDose;2021-02-05;23
2ªDose;2021-02-08;89
2ªDose;2021-02-09;112
2ªDose;2021-02-10;142
2ªDose;2021-02-11;166
2ªDose;2021-02-12;22
2ªDose;2021-02-15;5
2ªDose;2021-02-16;25
2ªDose;2021-02-17;24
2ªDose;2021-02-18;2
2ªDose;2021-02-19;5
2ªDose;2021-02-22;4
2ªDose;2021-02-23;2
2ªDose;2021-02-24;6
2ªDose;2021-03-02;1
2ªDose;2021-03-03;1
2ªDose;2021-03-04;2
2ªDose;2021-03-05;3
2ªDose;2021-03-08;4
2ªDose;2021-03-10;24
2ªDose;2021-03-11;28
2ªDose;2021-03-12;25
2ªDose;2021-03-15;1
2ªDose;2021-03-16;16
2ªDose;2021-03-18;1
2ªDose;2021-03-19;1
2ªDose;2021-03-22;7
2ªDose;2021-03-23;6
2ªDose;2021-03-24;2
2ªDose;2021-03-25;11
2ªDose;2021-03-26;10
2ªDose;2021-03-29;16
2ªDose;2021-03-30;28
2ªDose;2021-04-05;64
2ªDose;2021-04-06;28
2ªDose;2021-04-07;19
2ªDose;2021-04-08;84
2ªDose;2021-04-09;7
2ªDose;2021-04-12;263
2ªDose;2021-04-13;174
2ªDose;2021-04-14;69
2ªDose;2021-04-15;116
2ªDose;2021-04-16;29
2ªDose;2021-04-19;238
2ªDose;2021-04-20;9
2ªDose;2021-04-22;17
2ªDose;2021-04-23;11
2ªDose;2021-04-24;1
2ªDose;2021-04-26;102
2ªDose;2021-04-27;36
2ªDose;2021-04-28;47
2ªDose;2021-04-29;9
2ªDose;2021-04-30;11
