Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;14
1ªDose;2021-01-22;24
1ªDose;2021-01-25;15
1ªDose;2021-01-26;15
1ªDose;2021-01-27;17
1ªDose;2021-01-28;21
1ªDose;2021-01-29;53
1ªDose;2021-02-01;20
1ªDose;2021-02-02;23
1ªDose;2021-02-03;23
1ªDose;2021-02-04;18
1ªDose;2021-02-05;85
1ªDose;2021-02-08;34
1ªDose;2021-02-09;45
1ªDose;2021-02-10;8
1ªDose;2021-02-11;20
1ªDose;2021-02-12;1
1ªDose;2021-02-22;8
1ªDose;2021-02-23;8
1ªDose;2021-02-24;5
1ªDose;2021-02-25;4
1ªDose;2021-02-26;4
1ªDose;2021-02-27;1
1ªDose;2021-03-01;35
1ªDose;2021-03-02;115
1ªDose;2021-03-03;135
1ªDose;2021-03-04;17
1ªDose;2021-03-08;54
1ªDose;2021-03-09;1
1ªDose;2021-03-12;107
1ªDose;2021-03-15;99
1ªDose;2021-03-16;10
1ªDose;2021-03-17;62
1ªDose;2021-03-18;115
1ªDose;2021-03-19;31
1ªDose;2021-03-21;57
1ªDose;2021-03-22;1
1ªDose;2021-03-23;89
1ªDose;2021-03-24;113
1ªDose;2021-03-25;196
1ªDose;2021-03-26;234
1ªDose;2021-03-29;191
1ªDose;2021-03-30;225
1ªDose;2021-03-31;119
1ªDose;2021-04-05;15
1ªDose;2021-04-06;154
1ªDose;2021-04-07;8
1ªDose;2021-04-08;19
1ªDose;2021-04-09;11
1ªDose;2021-04-12;32
1ªDose;2021-04-13;17
1ªDose;2021-04-14;5
1ªDose;2021-04-15;28
1ªDose;2021-04-16;4
1ªDose;2021-04-19;10
1ªDose;2021-04-20;106
1ªDose;2021-04-22;64
1ªDose;2021-04-23;93
1ªDose;2021-04-26;68
1ªDose;2021-04-27;80
1ªDose;2021-04-28;18
1ªDose;2021-04-29;199
1ªDose;2021-04-30;21
2ªDose;2021-02-09;2
2ªDose;2021-02-12;62
2ªDose;2021-02-18;62
2ªDose;2021-02-19;4
2ªDose;2021-02-24;2
2ªDose;2021-03-01;6
2ªDose;2021-03-03;31
2ªDose;2021-03-18;29
2ªDose;2021-03-21;8
2ªDose;2021-03-26;58
2ªDose;2021-03-29;2
2ªDose;2021-03-30;1
2ªDose;2021-04-05;62
2ªDose;2021-04-06;16
2ªDose;2021-04-07;35
2ªDose;2021-04-08;103
2ªDose;2021-04-09;52
2ªDose;2021-04-12;27
2ªDose;2021-04-13;54
2ªDose;2021-04-14;63
2ªDose;2021-04-15;140
2ªDose;2021-04-16;142
2ªDose;2021-04-19;163
2ªDose;2021-04-20;126
2ªDose;2021-04-22;193
2ªDose;2021-04-23;47
2ªDose;2021-04-26;59
2ªDose;2021-04-27;23
2ªDose;2021-04-28;58
2ªDose;2021-04-30;10
