Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;4
1ªDose;2021-01-20;25
1ªDose;2021-01-21;40
1ªDose;2021-01-22;9
1ªDose;2021-01-23;1
1ªDose;2021-01-24;4
1ªDose;2021-01-25;29
1ªDose;2021-01-26;40
1ªDose;2021-01-27;58
1ªDose;2021-01-28;4
1ªDose;2021-01-29;1
1ªDose;2021-01-30;1
1ªDose;2021-02-01;60
1ªDose;2021-02-02;67
1ªDose;2021-02-03;85
1ªDose;2021-02-04;45
1ªDose;2021-02-05;33
1ªDose;2021-02-08;21
1ªDose;2021-02-09;7
1ªDose;2021-02-10;2
1ªDose;2021-02-12;57
1ªDose;2021-02-15;41
1ªDose;2021-02-16;31
1ªDose;2021-02-19;1
1ªDose;2021-02-22;1
1ªDose;2021-02-23;2
1ªDose;2021-02-24;2
1ªDose;2021-02-28;2
1ªDose;2021-03-01;104
1ªDose;2021-03-02;45
1ªDose;2021-03-03;100
1ªDose;2021-03-04;100
1ªDose;2021-03-05;71
1ªDose;2021-03-08;71
1ªDose;2021-03-09;17
1ªDose;2021-03-10;20
1ªDose;2021-03-11;34
1ªDose;2021-03-12;35
1ªDose;2021-03-15;75
1ªDose;2021-03-16;60
1ªDose;2021-03-17;5
1ªDose;2021-03-18;40
1ªDose;2021-03-19;13
1ªDose;2021-03-22;215
1ªDose;2021-03-23;268
1ªDose;2021-03-24;235
1ªDose;2021-03-25;260
1ªDose;2021-03-26;111
1ªDose;2021-03-29;287
1ªDose;2021-03-30;333
1ªDose;2021-03-31;91
1ªDose;2021-04-05;138
1ªDose;2021-04-06;53
1ªDose;2021-04-07;39
1ªDose;2021-04-08;38
1ªDose;2021-04-12;6
1ªDose;2021-04-13;15
1ªDose;2021-04-15;70
1ªDose;2021-04-16;47
1ªDose;2021-04-19;50
1ªDose;2021-04-20;197
1ªDose;2021-04-22;49
1ªDose;2021-04-23;66
1ªDose;2021-04-26;35
1ªDose;2021-04-27;15
2ªDose;2021-01-20;1
2ªDose;2021-01-25;4
2ªDose;2021-01-26;2
2ªDose;2021-02-02;1
2ªDose;2021-02-03;25
2ªDose;2021-02-04;13
2ªDose;2021-02-05;19
2ªDose;2021-02-08;14
2ªDose;2021-02-09;46
2ªDose;2021-02-10;11
2ªDose;2021-02-12;8
2ªDose;2021-02-15;3
2ªDose;2021-02-16;1
2ªDose;2021-02-17;4
2ªDose;2021-02-18;20
2ªDose;2021-02-19;11
2ªDose;2021-02-22;6
2ªDose;2021-02-23;2
2ªDose;2021-02-24;1
2ªDose;2021-03-01;8
2ªDose;2021-03-02;1
2ªDose;2021-03-04;2
2ªDose;2021-03-05;31
2ªDose;2021-03-08;9
2ªDose;2021-03-09;49
2ªDose;2021-03-10;35
2ªDose;2021-03-11;1
2ªDose;2021-03-12;1
2ªDose;2021-03-15;2
2ªDose;2021-03-18;2
2ªDose;2021-03-19;1
2ªDose;2021-03-22;6
2ªDose;2021-03-23;13
2ªDose;2021-03-24;30
2ªDose;2021-03-25;2
2ªDose;2021-03-26;3
2ªDose;2021-03-28;1
2ªDose;2021-03-29;1
2ªDose;2021-03-30;52
2ªDose;2021-04-05;37
2ªDose;2021-04-06;50
2ªDose;2021-04-07;24
2ªDose;2021-04-08;78
2ªDose;2021-04-09;12
2ªDose;2021-04-12;5
2ªDose;2021-04-13;15
2ªDose;2021-04-14;16
2ªDose;2021-04-15;66
2ªDose;2021-04-16;48
2ªDose;2021-04-19;10
2ªDose;2021-04-20;257
2ªDose;2021-04-22;250
2ªDose;2021-04-23;113
2ªDose;2021-04-24;21
2ªDose;2021-04-26;121
2ªDose;2021-04-27;53
2ªDose;2021-04-28;83
2ªDose;2021-04-29;15
2ªDose;2021-04-30;11
