Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;2
1ªDose;2021-01-24;3
1ªDose;2021-01-26;1
1ªDose;2021-01-28;5
1ªDose;2021-01-29;1
1ªDose;2021-01-31;9
1ªDose;2021-02-01;10
1ªDose;2021-02-02;61
1ªDose;2021-02-03;21
1ªDose;2021-02-04;51
1ªDose;2021-02-05;58
1ªDose;2021-02-08;29
1ªDose;2021-02-09;20
1ªDose;2021-02-10;37
1ªDose;2021-02-11;57
1ªDose;2021-02-12;16
1ªDose;2021-02-15;16
1ªDose;2021-02-16;17
1ªDose;2021-02-17;10
1ªDose;2021-02-18;19
1ªDose;2021-02-20;1
1ªDose;2021-02-22;14
1ªDose;2021-02-25;27
1ªDose;2021-02-27;1
1ªDose;2021-03-01;10
1ªDose;2021-03-02;47
1ªDose;2021-03-03;44
1ªDose;2021-03-04;58
1ªDose;2021-03-05;25
1ªDose;2021-03-06;3
1ªDose;2021-03-08;42
1ªDose;2021-03-09;50
1ªDose;2021-03-10;65
1ªDose;2021-03-11;98
1ªDose;2021-03-12;77
1ªDose;2021-03-13;1
1ªDose;2021-03-15;169
1ªDose;2021-03-16;178
1ªDose;2021-03-17;31
1ªDose;2021-03-18;111
1ªDose;2021-03-19;84
1ªDose;2021-03-22;145
1ªDose;2021-03-23;234
1ªDose;2021-03-24;195
1ªDose;2021-03-25;220
1ªDose;2021-03-26;112
1ªDose;2021-03-27;28
1ªDose;2021-03-29;355
1ªDose;2021-03-30;246
1ªDose;2021-03-31;123
1ªDose;2021-04-01;8
1ªDose;2021-04-05;71
1ªDose;2021-04-06;113
1ªDose;2021-04-07;56
1ªDose;2021-04-08;31
1ªDose;2021-04-09;43
1ªDose;2021-04-12;77
1ªDose;2021-04-14;1
1ªDose;2021-04-16;14
1ªDose;2021-04-19;4
1ªDose;2021-04-20;1
1ªDose;2021-04-22;27
1ªDose;2021-04-26;26
1ªDose;2021-04-27;18
1ªDose;2021-04-28;7
1ªDose;2021-04-29;1
2ªDose;2021-02-03;1
2ªDose;2021-02-09;1
2ªDose;2021-02-14;5
2ªDose;2021-02-15;3
2ªDose;2021-02-16;1
2ªDose;2021-02-17;21
2ªDose;2021-02-18;42
2ªDose;2021-02-19;2
2ªDose;2021-02-22;2
2ªDose;2021-02-23;19
2ªDose;2021-02-24;12
2ªDose;2021-02-25;19
2ªDose;2021-03-01;15
2ªDose;2021-03-02;9
2ªDose;2021-03-03;31
2ªDose;2021-03-04;16
2ªDose;2021-03-05;4
2ªDose;2021-03-08;8
2ªDose;2021-03-09;23
2ªDose;2021-03-10;41
2ªDose;2021-03-11;79
2ªDose;2021-03-12;17
2ªDose;2021-03-14;1
2ªDose;2021-03-15;52
2ªDose;2021-03-16;24
2ªDose;2021-03-17;2
2ªDose;2021-03-18;19
2ªDose;2021-03-19;9
2ªDose;2021-03-22;7
2ªDose;2021-03-23;4
2ªDose;2021-03-24;2
2ªDose;2021-03-25;14
2ªDose;2021-03-26;2
2ªDose;2021-03-29;4
2ªDose;2021-03-30;1
2ªDose;2021-03-31;1
2ªDose;2021-04-01;1
2ªDose;2021-04-05;5
2ªDose;2021-04-06;9
2ªDose;2021-04-07;13
2ªDose;2021-04-08;26
2ªDose;2021-04-09;42
2ªDose;2021-04-12;101
2ªDose;2021-04-13;1
2ªDose;2021-04-15;8
2ªDose;2021-04-16;3
2ªDose;2021-04-17;1
2ªDose;2021-04-19;23
2ªDose;2021-04-22;8
2ªDose;2021-04-26;25
2ªDose;2021-04-27;9
2ªDose;2021-04-28;8
