Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;1
1ªDose;2021-01-20;15
1ªDose;2021-01-21;1
1ªDose;2021-01-22;1
1ªDose;2021-01-28;3
1ªDose;2021-01-29;1
1ªDose;2021-02-01;31
1ªDose;2021-02-02;9
1ªDose;2021-02-03;10
1ªDose;2021-02-04;1
1ªDose;2021-02-08;111
1ªDose;2021-02-09;22
1ªDose;2021-02-10;25
1ªDose;2021-02-22;1
1ªDose;2021-02-25;1
1ªDose;2021-02-26;8
1ªDose;2021-02-28;1
1ªDose;2021-03-01;134
1ªDose;2021-03-02;62
1ªDose;2021-03-03;18
1ªDose;2021-03-04;93
1ªDose;2021-03-05;25
1ªDose;2021-03-08;42
1ªDose;2021-03-10;8
1ªDose;2021-03-11;204
1ªDose;2021-03-12;10
1ªDose;2021-03-15;97
1ªDose;2021-03-16;10
1ªDose;2021-03-18;321
1ªDose;2021-03-19;20
1ªDose;2021-03-22;249
1ªDose;2021-03-23;301
1ªDose;2021-03-24;33
1ªDose;2021-03-25;5
1ªDose;2021-03-28;137
1ªDose;2021-03-29;371
1ªDose;2021-03-30;59
1ªDose;2021-03-31;27
1ªDose;2021-04-05;203
1ªDose;2021-04-06;21
1ªDose;2021-04-07;3
1ªDose;2021-04-08;9
1ªDose;2021-04-09;14
1ªDose;2021-04-12;22
1ªDose;2021-04-13;45
1ªDose;2021-04-15;6
1ªDose;2021-04-16;3
1ªDose;2021-04-18;191
1ªDose;2021-04-19;84
1ªDose;2021-04-20;9
1ªDose;2021-04-22;2
1ªDose;2021-04-26;66
1ªDose;2021-04-27;12
1ªDose;2021-04-28;7
1ªDose;2021-04-29;21
1ªDose;2021-05-01;100
2ªDose;2021-01-22;1
2ªDose;2021-02-12;1
2ªDose;2021-02-15;115
2ªDose;2021-02-16;18
2ªDose;2021-02-17;5
2ªDose;2021-02-18;6
2ªDose;2021-02-19;1
2ªDose;2021-02-22;8
2ªDose;2021-02-23;2
2ªDose;2021-02-24;3
2ªDose;2021-02-25;42
2ªDose;2021-02-26;52
2ªDose;2021-03-01;13
2ªDose;2021-03-02;17
2ªDose;2021-03-03;11
2ªDose;2021-03-04;78
2ªDose;2021-03-05;39
2ªDose;2021-03-08;31
2ªDose;2021-03-09;1
2ªDose;2021-03-10;3
2ªDose;2021-03-11;2
2ªDose;2021-03-15;1
2ªDose;2021-03-18;1
2ªDose;2021-03-22;2
2ªDose;2021-03-24;1
2ªDose;2021-03-29;26
2ªDose;2021-03-30;69
2ªDose;2021-03-31;25
2ªDose;2021-04-05;4
2ªDose;2021-04-06;59
2ªDose;2021-04-07;79
2ªDose;2021-04-08;74
2ªDose;2021-04-12;148
2ªDose;2021-04-13;114
2ªDose;2021-04-14;17
2ªDose;2021-04-15;121
2ªDose;2021-04-16;3
2ªDose;2021-04-19;191
2ªDose;2021-04-20;181
2ªDose;2021-04-22;7
2ªDose;2021-04-26;168
2ªDose;2021-04-27;51
2ªDose;2021-04-28;92
2ªDose;2021-04-29;4
