Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-01-26;1
1ªDose;2021-01-27;2
1ªDose;2021-02-01;1
1ªDose;2021-02-02;69
1ªDose;2021-02-03;40
1ªDose;2021-02-04;20
1ªDose;2021-02-05;19
1ªDose;2021-02-08;49
1ªDose;2021-02-09;230
1ªDose;2021-02-10;94
1ªDose;2021-02-11;17
1ªDose;2021-02-12;9
1ªDose;2021-03-06;2
1ªDose;2021-03-08;3
1ªDose;2021-03-09;10
1ªDose;2021-03-10;25
1ªDose;2021-03-11;43
1ªDose;2021-03-12;21
1ªDose;2021-03-13;1
1ªDose;2021-03-15;192
1ªDose;2021-03-16;229
1ªDose;2021-03-17;101
1ªDose;2021-03-18;364
1ªDose;2021-03-19;223
1ªDose;2021-03-22;63
1ªDose;2021-03-23;39
1ªDose;2021-03-24;125
1ªDose;2021-03-25;111
1ªDose;2021-03-26;37
1ªDose;2021-03-29;173
1ªDose;2021-03-30;91
1ªDose;2021-03-31;57
1ªDose;2021-04-05;65
1ªDose;2021-04-06;188
1ªDose;2021-04-07;98
1ªDose;2021-04-08;108
1ªDose;2021-04-09;4
1ªDose;2021-04-12;6
1ªDose;2021-04-13;13
1ªDose;2021-04-14;7
1ªDose;2021-04-15;3
1ªDose;2021-04-16;3
1ªDose;2021-04-19;4
1ªDose;2021-04-20;8
1ªDose;2021-04-23;4
1ªDose;2021-04-27;1
2ªDose;2021-02-14;2
2ªDose;2021-02-15;1
2ªDose;2021-02-17;6
2ªDose;2021-02-18;35
2ªDose;2021-02-19;49
2ªDose;2021-02-22;38
2ªDose;2021-02-24;49
2ªDose;2021-02-25;51
2ªDose;2021-02-26;8
2ªDose;2021-03-01;62
2ªDose;2021-03-02;29
2ªDose;2021-03-03;6
2ªDose;2021-03-04;16
2ªDose;2021-03-05;17
2ªDose;2021-03-08;61
2ªDose;2021-03-09;197
2ªDose;2021-03-10;111
2ªDose;2021-03-11;16
2ªDose;2021-03-12;8
2ªDose;2021-03-15;10
2ªDose;2021-03-16;1
2ªDose;2021-03-17;2
2ªDose;2021-03-19;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-26;2
2ªDose;2021-04-05;6
2ªDose;2021-04-06;5
2ªDose;2021-04-07;8
2ªDose;2021-04-08;10
2ªDose;2021-04-09;21
2ªDose;2021-04-12;174
2ªDose;2021-04-13;142
2ªDose;2021-04-14;64
2ªDose;2021-04-15;319
2ªDose;2021-04-16;193
2ªDose;2021-04-19;155
2ªDose;2021-04-20;126
2ªDose;2021-04-22;106
2ªDose;2021-04-23;159
2ªDose;2021-04-26;60
2ªDose;2021-04-27;150
2ªDose;2021-04-28;67
2ªDose;2021-04-29;36
