Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;62
1ªDose;2021-01-21;47
1ªDose;2021-01-22;25
1ªDose;2021-01-24;3
1ªDose;2021-01-25;11
1ªDose;2021-01-26;10
1ªDose;2021-01-27;2
1ªDose;2021-01-29;1
1ªDose;2021-02-01;8
1ªDose;2021-02-03;2
1ªDose;2021-02-04;1
1ªDose;2021-02-09;6
1ªDose;2021-02-10;63
1ªDose;2021-02-11;47
1ªDose;2021-02-12;12
1ªDose;2021-02-15;12
1ªDose;2021-02-16;9
1ªDose;2021-02-17;15
1ªDose;2021-02-18;11
1ªDose;2021-02-19;7
1ªDose;2021-02-23;1
1ªDose;2021-03-01;6
1ªDose;2021-03-02;9
1ªDose;2021-03-03;6
1ªDose;2021-03-08;21
1ªDose;2021-03-09;35
1ªDose;2021-03-10;19
1ªDose;2021-03-11;18
1ªDose;2021-03-12;7
1ªDose;2021-03-16;36
1ªDose;2021-03-17;32
1ªDose;2021-03-18;29
1ªDose;2021-03-19;12
1ªDose;2021-03-22;104
1ªDose;2021-03-23;31
1ªDose;2021-03-24;41
1ªDose;2021-03-25;48
1ªDose;2021-03-26;46
1ªDose;2021-03-27;164
1ªDose;2021-03-28;1
1ªDose;2021-03-29;166
1ªDose;2021-03-30;158
1ªDose;2021-03-31;267
1ªDose;2021-04-01;41
1ªDose;2021-04-03;36
1ªDose;2021-04-05;7
1ªDose;2021-04-06;22
1ªDose;2021-04-07;32
1ªDose;2021-04-08;54
1ªDose;2021-04-09;76
1ªDose;2021-04-12;27
1ªDose;2021-04-13;10
1ªDose;2021-04-15;1
1ªDose;2021-04-19;9
1ªDose;2021-04-20;6
1ªDose;2021-04-21;11
1ªDose;2021-04-22;2
1ªDose;2021-04-26;10
1ªDose;2021-04-27;3
2ªDose;2021-02-15;3
2ªDose;2021-02-16;5
2ªDose;2021-02-17;27
2ªDose;2021-02-18;31
2ªDose;2021-02-19;19
2ªDose;2021-02-22;6
2ªDose;2021-02-23;10
2ªDose;2021-02-24;5
2ªDose;2021-02-25;1
2ªDose;2021-03-01;1
2ªDose;2021-03-02;1
2ªDose;2021-03-03;1
2ªDose;2021-03-08;5
2ªDose;2021-03-09;1
2ªDose;2021-03-10;48
2ªDose;2021-03-11;66
2ªDose;2021-03-12;4
2ªDose;2021-03-15;13
2ªDose;2021-03-16;11
2ªDose;2021-03-17;16
2ªDose;2021-03-18;10
2ªDose;2021-03-19;9
2ªDose;2021-03-22;1
2ªDose;2021-03-24;4
2ªDose;2021-03-27;14
2ªDose;2021-03-29;9
2ªDose;2021-03-30;9
2ªDose;2021-03-31;6
2ªDose;2021-04-03;2
2ªDose;2021-04-05;23
2ªDose;2021-04-06;12
2ªDose;2021-04-07;37
2ªDose;2021-04-08;16
2ªDose;2021-04-09;9
2ªDose;2021-04-12;3
2ªDose;2021-04-14;47
2ªDose;2021-04-15;26
2ªDose;2021-04-16;20
2ªDose;2021-04-19;106
2ªDose;2021-04-20;63
2ªDose;2021-04-21;6
2ªDose;2021-04-22;76
2ªDose;2021-04-23;40
2ªDose;2021-04-24;153
2ªDose;2021-04-26;121
2ªDose;2021-04-27;108
2ªDose;2021-04-28;26
