Dose Aplicada;Data;Quantidade
1ªDose;2021-02-10;50
1ªDose;2021-02-11;45
1ªDose;2021-02-12;3
1ªDose;2021-02-17;1
1ªDose;2021-02-19;4
1ªDose;2021-02-22;1
1ªDose;2021-02-23;1
1ªDose;2021-02-24;10
1ªDose;2021-02-25;4
1ªDose;2021-02-26;3
1ªDose;2021-03-01;2
1ªDose;2021-03-03;8
1ªDose;2021-03-08;19
1ªDose;2021-03-09;46
1ªDose;2021-03-10;8
1ªDose;2021-03-11;8
1ªDose;2021-03-12;30
1ªDose;2021-03-15;62
1ªDose;2021-03-16;47
1ªDose;2021-03-22;6
1ªDose;2021-03-23;491
1ªDose;2021-03-24;67
1ªDose;2021-03-25;23
1ªDose;2021-03-26;71
1ªDose;2021-03-29;33
1ªDose;2021-03-30;12
1ªDose;2021-03-31;418
1ªDose;2021-04-05;3
1ªDose;2021-04-08;2
1ªDose;2021-04-13;1
1ªDose;2021-04-22;1
1ªDose;2021-04-26;1
2ªDose;2021-01-18;1
2ªDose;2021-02-11;20
2ªDose;2021-02-12;62
2ªDose;2021-02-17;52
2ªDose;2021-02-18;16
2ªDose;2021-02-19;3
2ªDose;2021-02-22;2
2ªDose;2021-02-23;1
2ªDose;2021-02-24;1
2ªDose;2021-02-25;4
2ªDose;2021-02-26;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-05;1
2ªDose;2021-03-08;1
2ªDose;2021-03-09;46
2ªDose;2021-03-10;44
2ªDose;2021-03-11;2
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;12
2ªDose;2021-03-25;4
2ªDose;2021-03-26;5
2ªDose;2021-03-29;9
2ªDose;2021-03-30;3
2ªDose;2021-03-31;1
2ªDose;2021-04-05;18
2ªDose;2021-04-06;59
2ªDose;2021-04-07;19
2ªDose;2021-04-08;54
2ªDose;2021-04-09;74
2ªDose;2021-04-12;91
2ªDose;2021-04-13;44
2ªDose;2021-04-20;1
2ªDose;2021-04-22;433
2ªDose;2021-04-23;39
2ªDose;2021-04-24;1
2ªDose;2021-04-26;17
2ªDose;2021-04-27;379
2ªDose;2021-04-28;1
2ªDose;2021-04-29;26
