Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;393
1ªDose;2021-01-21;76
1ªDose;2021-01-22;14
1ªDose;2021-01-23;68
1ªDose;2021-01-25;139
1ªDose;2021-01-26;40
1ªDose;2021-01-28;55
1ªDose;2021-02-02;109
1ªDose;2021-02-03;70
1ªDose;2021-02-04;68
1ªDose;2021-02-05;96
1ªDose;2021-02-09;108
1ªDose;2021-02-11;106
1ªDose;2021-02-12;119
1ªDose;2021-02-13;32
1ªDose;2021-02-15;221
1ªDose;2021-02-17;26
1ªDose;2021-02-18;42
1ªDose;2021-02-19;44
1ªDose;2021-02-20;84
1ªDose;2021-02-22;31
1ªDose;2021-02-23;39
1ªDose;2021-02-24;46
1ªDose;2021-02-25;9
1ªDose;2021-02-27;172
1ªDose;2021-03-01;482
1ªDose;2021-03-02;20
1ªDose;2021-03-04;5
1ªDose;2021-03-06;185
1ªDose;2021-03-08;41
1ªDose;2021-03-09;28
1ªDose;2021-03-10;9
1ªDose;2021-03-11;11
1ªDose;2021-03-12;265
1ªDose;2021-03-13;214
1ªDose;2021-03-15;4
1ªDose;2021-03-16;9
1ªDose;2021-03-17;6
1ªDose;2021-03-19;1
1ªDose;2021-03-20;116
1ªDose;2021-03-22;138
1ªDose;2021-03-23;109
1ªDose;2021-03-24;177
1ªDose;2021-03-25;176
1ªDose;2021-03-26;335
1ªDose;2021-03-27;224
1ªDose;2021-03-29;506
1ªDose;2021-03-30;93
1ªDose;2021-03-31;284
1ªDose;2021-04-01;222
1ªDose;2021-04-05;419
1ªDose;2021-04-06;109
1ªDose;2021-04-07;36
1ªDose;2021-04-08;200
1ªDose;2021-04-09;202
1ªDose;2021-04-10;5
1ªDose;2021-04-11;1
1ªDose;2021-04-12;222
1ªDose;2021-04-13;179
1ªDose;2021-04-14;46
1ªDose;2021-04-15;70
1ªDose;2021-04-16;12
1ªDose;2021-04-17;6
1ªDose;2021-04-19;253
1ªDose;2021-04-20;363
1ªDose;2021-04-22;500
1ªDose;2021-04-23;27
1ªDose;2021-04-24;17
2ªDose;2021-02-15;148
2ªDose;2021-02-17;35
2ªDose;2021-02-18;49
2ªDose;2021-02-19;44
2ªDose;2021-02-20;92
2ªDose;2021-02-22;21
2ªDose;2021-02-23;119
2ªDose;2021-02-24;32
2ªDose;2021-02-25;107
2ªDose;2021-02-26;33
2ªDose;2021-02-27;5
2ªDose;2021-03-01;29
2ªDose;2021-03-02;15
2ªDose;2021-03-03;20
2ªDose;2021-03-04;37
2ªDose;2021-03-05;7
2ªDose;2021-03-06;7
2ªDose;2021-03-09;5
2ªDose;2021-03-10;4
2ªDose;2021-03-11;105
2ªDose;2021-03-12;62
2ªDose;2021-03-13;3
2ªDose;2021-03-15;171
2ªDose;2021-03-16;18
2ªDose;2021-03-17;12
2ªDose;2021-03-18;24
2ªDose;2021-03-19;28
2ªDose;2021-03-20;4
2ªDose;2021-03-22;25
2ªDose;2021-03-23;22
2ªDose;2021-03-24;15
2ªDose;2021-03-25;5
2ªDose;2021-03-26;1
2ªDose;2021-03-29;4
2ªDose;2021-03-30;2
2ªDose;2021-03-31;1
2ªDose;2021-04-01;2
2ªDose;2021-04-05;21
2ªDose;2021-04-06;160
2ªDose;2021-04-07;10
2ªDose;2021-04-08;44
2ªDose;2021-04-09;55
2ªDose;2021-04-10;30
2ªDose;2021-04-12;221
2ªDose;2021-04-13;179
2ªDose;2021-04-14;5
2ªDose;2021-04-15;1
2ªDose;2021-04-16;12
2ªDose;2021-04-17;3
2ªDose;2021-04-19;18
2ªDose;2021-04-20;105
2ªDose;2021-04-22;137
2ªDose;2021-04-23;29
2ªDose;2021-04-24;7
2ªDose;2021-04-27;8
