Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;3
1ªDose;2021-01-25;1
1ªDose;2021-02-01;1
1ªDose;2021-02-02;3
1ªDose;2021-02-08;1
1ªDose;2021-02-09;1
1ªDose;2021-02-11;5
1ªDose;2021-02-12;12
1ªDose;2021-02-13;17
1ªDose;2021-02-15;14
1ªDose;2021-02-18;7
1ªDose;2021-02-19;11
1ªDose;2021-02-20;11
1ªDose;2021-02-22;8
1ªDose;2021-02-23;2
1ªDose;2021-02-24;5
1ªDose;2021-02-25;6
1ªDose;2021-02-26;1
1ªDose;2021-03-02;2
1ªDose;2021-03-04;6
1ªDose;2021-03-06;1
1ªDose;2021-03-08;7
1ªDose;2021-03-09;7
1ªDose;2021-03-10;2
1ªDose;2021-03-11;2
1ªDose;2021-03-12;21
1ªDose;2021-03-15;20
1ªDose;2021-03-16;5
1ªDose;2021-03-17;8
1ªDose;2021-03-18;6
1ªDose;2021-03-19;7
1ªDose;2021-03-22;53
1ªDose;2021-03-23;39
1ªDose;2021-03-24;59
1ªDose;2021-03-25;18
1ªDose;2021-03-26;61
1ªDose;2021-03-27;1
1ªDose;2021-03-29;61
1ªDose;2021-03-30;113
1ªDose;2021-03-31;217
1ªDose;2021-04-01;1
1ªDose;2021-04-05;59
1ªDose;2021-04-06;32
1ªDose;2021-04-07;136
1ªDose;2021-04-08;63
1ªDose;2021-04-09;32
1ªDose;2021-04-12;30
1ªDose;2021-04-13;36
1ªDose;2021-04-14;28
1ªDose;2021-04-15;19
1ªDose;2021-04-16;4
1ªDose;2021-04-19;8
1ªDose;2021-04-20;65
1ªDose;2021-04-22;45
1ªDose;2021-04-23;8
1ªDose;2021-04-24;1
1ªDose;2021-04-26;15
1ªDose;2021-04-27;2
1ªDose;2021-04-28;7
1ªDose;2021-04-29;5
2ªDose;2021-02-11;40
2ªDose;2021-02-12;44
2ªDose;2021-02-15;35
2ªDose;2021-02-18;11
2ªDose;2021-02-19;5
2ªDose;2021-02-22;1
2ªDose;2021-02-23;3
2ªDose;2021-02-24;2
2ªDose;2021-02-25;3
2ªDose;2021-02-26;1
2ªDose;2021-03-02;8
2ªDose;2021-03-04;3
2ªDose;2021-03-06;16
2ªDose;2021-03-08;2
2ªDose;2021-03-09;3
2ªDose;2021-03-10;9
2ªDose;2021-03-11;7
2ªDose;2021-03-12;12
2ªDose;2021-03-15;13
2ªDose;2021-03-16;5
2ªDose;2021-03-17;6
2ªDose;2021-03-18;3
2ªDose;2021-03-19;2
2ªDose;2021-03-22;6
2ªDose;2021-03-24;4
2ªDose;2021-03-25;1
2ªDose;2021-03-26;2
2ªDose;2021-03-29;11
2ªDose;2021-03-30;3
2ªDose;2021-03-31;19
2ªDose;2021-04-05;11
2ªDose;2021-04-06;14
2ªDose;2021-04-07;10
2ªDose;2021-04-08;14
2ªDose;2021-04-09;9
2ªDose;2021-04-12;49
2ªDose;2021-04-13;47
2ªDose;2021-04-14;61
2ªDose;2021-04-15;16
2ªDose;2021-04-16;46
2ªDose;2021-04-19;91
2ªDose;2021-04-20;88
2ªDose;2021-04-22;17
2ªDose;2021-04-23;117
2ªDose;2021-04-24;4
2ªDose;2021-04-26;117
2ªDose;2021-04-27;29
2ªDose;2021-04-28;40
2ªDose;2021-04-29;42
