Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-02-01;19
1ªDose;2021-02-02;30
1ªDose;2021-02-03;21
1ªDose;2021-02-08;39
1ªDose;2021-02-09;48
1ªDose;2021-02-10;72
1ªDose;2021-02-11;49
1ªDose;2021-02-12;25
1ªDose;2021-02-17;2
1ªDose;2021-02-18;1
1ªDose;2021-02-19;1
1ªDose;2021-02-23;1
1ªDose;2021-02-27;12
1ªDose;2021-03-01;72
1ªDose;2021-03-02;31
1ªDose;2021-03-03;22
1ªDose;2021-03-04;50
1ªDose;2021-03-05;330
1ªDose;2021-03-08;129
1ªDose;2021-03-09;67
1ªDose;2021-03-10;1
1ªDose;2021-03-11;15
1ªDose;2021-03-12;139
1ªDose;2021-03-15;9
1ªDose;2021-03-16;43
1ªDose;2021-03-17;11
1ªDose;2021-03-19;59
1ªDose;2021-03-22;122
1ªDose;2021-03-23;629
1ªDose;2021-03-24;196
1ªDose;2021-03-25;71
1ªDose;2021-03-26;33
1ªDose;2021-03-27;577
1ªDose;2021-03-29;108
1ªDose;2021-03-30;8
1ªDose;2021-03-31;9
1ªDose;2021-04-05;94
1ªDose;2021-04-06;152
1ªDose;2021-04-07;71
1ªDose;2021-04-08;38
1ªDose;2021-04-09;23
1ªDose;2021-04-10;8
1ªDose;2021-04-12;15
1ªDose;2021-04-13;2
1ªDose;2021-04-14;3
1ªDose;2021-04-19;7
1ªDose;2021-04-20;7
1ªDose;2021-04-21;3
1ªDose;2021-04-22;7
1ªDose;2021-04-23;26
1ªDose;2021-04-24;1
1ªDose;2021-04-28;1
2ªDose;2021-02-09;25
2ªDose;2021-02-10;52
2ªDose;2021-02-11;61
2ªDose;2021-02-12;74
2ªDose;2021-02-17;48
2ªDose;2021-02-18;57
2ªDose;2021-02-19;41
2ªDose;2021-02-22;46
2ªDose;2021-02-23;33
2ªDose;2021-02-24;14
2ªDose;2021-02-25;17
2ªDose;2021-02-26;3
2ªDose;2021-02-27;1
2ªDose;2021-03-02;76
2ªDose;2021-03-03;68
2ªDose;2021-03-04;29
2ªDose;2021-03-05;18
2ªDose;2021-03-08;14
2ªDose;2021-03-09;6
2ªDose;2021-03-11;2
2ªDose;2021-03-15;8
2ªDose;2021-03-16;27
2ªDose;2021-03-17;14
2ªDose;2021-03-18;20
2ªDose;2021-03-19;143
2ªDose;2021-03-22;138
2ªDose;2021-03-23;72
2ªDose;2021-03-24;148
2ªDose;2021-03-25;41
2ªDose;2021-03-26;88
2ªDose;2021-03-27;11
2ªDose;2021-03-29;56
2ªDose;2021-03-30;35
2ªDose;2021-03-31;1
2ªDose;2021-04-01;7
2ªDose;2021-04-05;21
2ªDose;2021-04-06;218
2ªDose;2021-04-07;326
2ªDose;2021-04-08;228
2ªDose;2021-04-09;72
2ªDose;2021-04-10;1
2ªDose;2021-04-12;101
2ªDose;2021-04-13;193
2ªDose;2021-04-14;142
2ªDose;2021-04-19;19
2ªDose;2021-04-20;146
2ªDose;2021-04-21;201
2ªDose;2021-04-22;34
2ªDose;2021-04-23;2
2ªDose;2021-04-26;18
2ªDose;2021-04-27;29
2ªDose;2021-04-28;81
2ªDose;2021-04-29;20
