Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;5
1ªDose;2021-01-20;70
1ªDose;2021-01-21;63
1ªDose;2021-01-22;43
1ªDose;2021-01-25;13
1ªDose;2021-01-26;42
1ªDose;2021-01-27;159
1ªDose;2021-01-28;152
1ªDose;2021-01-29;26
1ªDose;2021-01-30;1
1ªDose;2021-02-01;15
1ªDose;2021-02-02;7
1ªDose;2021-02-03;6
1ªDose;2021-02-04;12
1ªDose;2021-02-10;35
1ªDose;2021-02-11;78
1ªDose;2021-02-12;17
1ªDose;2021-02-15;20
1ªDose;2021-02-16;8
1ªDose;2021-02-17;1
1ªDose;2021-02-19;1
1ªDose;2021-03-01;21
1ªDose;2021-03-02;62
1ªDose;2021-03-03;68
1ªDose;2021-03-04;63
1ªDose;2021-03-05;76
1ªDose;2021-03-08;131
1ªDose;2021-03-09;36
1ªDose;2021-03-10;89
1ªDose;2021-03-11;8
1ªDose;2021-03-12;19
1ªDose;2021-03-15;41
1ªDose;2021-03-16;60
1ªDose;2021-03-17;69
1ªDose;2021-03-18;41
1ªDose;2021-03-19;232
1ªDose;2021-03-20;36
1ªDose;2021-03-22;27
1ªDose;2021-03-23;141
1ªDose;2021-03-24;404
1ªDose;2021-03-25;107
1ªDose;2021-03-26;142
1ªDose;2021-03-29;131
1ªDose;2021-03-30;651
1ªDose;2021-03-31;389
1ªDose;2021-04-05;20
1ªDose;2021-04-06;20
1ªDose;2021-04-07;1
1ªDose;2021-04-08;65
1ªDose;2021-04-13;11
1ªDose;2021-04-14;20
1ªDose;2021-04-15;65
1ªDose;2021-04-16;56
1ªDose;2021-04-17;469
1ªDose;2021-04-19;64
1ªDose;2021-04-20;3
1ªDose;2021-04-22;1
1ªDose;2021-04-23;27
1ªDose;2021-04-26;1
2ªDose;2021-01-20;1
2ªDose;2021-01-21;1
2ªDose;2021-02-12;1
2ªDose;2021-02-14;1
2ªDose;2021-02-15;70
2ªDose;2021-02-16;73
2ªDose;2021-02-17;56
2ªDose;2021-02-18;80
2ªDose;2021-02-19;1
2ªDose;2021-02-22;1
2ªDose;2021-02-23;20
2ªDose;2021-02-24;3
2ªDose;2021-02-25;8
2ªDose;2021-02-26;3
2ªDose;2021-03-01;5
2ªDose;2021-03-02;1
2ªDose;2021-03-03;1
2ªDose;2021-03-05;1
2ªDose;2021-03-09;76
2ªDose;2021-03-10;45
2ªDose;2021-03-11;20
2ªDose;2021-03-14;1
2ªDose;2021-03-15;5
2ªDose;2021-03-16;2
2ªDose;2021-03-19;1
2ªDose;2021-03-22;18
2ªDose;2021-03-23;22
2ªDose;2021-03-24;9
2ªDose;2021-03-29;18
2ªDose;2021-03-30;10
2ªDose;2021-03-31;10
2ªDose;2021-04-05;46
2ªDose;2021-04-06;8
2ªDose;2021-04-07;147
2ªDose;2021-04-08;73
2ªDose;2021-04-12;191
2ªDose;2021-04-13;172
2ªDose;2021-04-14;27
2ªDose;2021-04-15;178
2ªDose;2021-04-16;73
2ªDose;2021-04-19;25
2ªDose;2021-04-20;117
2ªDose;2021-04-22;127
2ªDose;2021-04-23;65
