Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;10
1ªDose;2021-01-20;16
1ªDose;2021-01-21;31
1ªDose;2021-01-22;8
1ªDose;2021-01-26;2
1ªDose;2021-01-27;4
1ªDose;2021-01-28;15
1ªDose;2021-01-29;1
1ªDose;2021-02-01;1
1ªDose;2021-02-02;23
1ªDose;2021-02-03;24
1ªDose;2021-02-04;1
1ªDose;2021-02-05;1
1ªDose;2021-02-08;1
1ªDose;2021-02-09;16
1ªDose;2021-02-10;41
1ªDose;2021-02-11;8
1ªDose;2021-02-12;3
1ªDose;2021-02-13;1
1ªDose;2021-02-15;2
1ªDose;2021-02-16;28
1ªDose;2021-02-17;4
1ªDose;2021-02-18;6
1ªDose;2021-02-19;2
1ªDose;2021-02-22;4
1ªDose;2021-02-23;21
1ªDose;2021-02-24;11
1ªDose;2021-02-25;9
1ªDose;2021-03-01;1
1ªDose;2021-03-02;1
1ªDose;2021-03-03;16
1ªDose;2021-03-04;11
1ªDose;2021-03-05;31
1ªDose;2021-03-08;17
1ªDose;2021-03-09;20
1ªDose;2021-03-10;27
1ªDose;2021-03-11;40
1ªDose;2021-03-12;9
1ªDose;2021-03-15;27
1ªDose;2021-03-16;64
1ªDose;2021-03-17;52
1ªDose;2021-03-18;267
1ªDose;2021-03-22;382
1ªDose;2021-03-23;377
1ªDose;2021-03-24;244
1ªDose;2021-03-25;4
1ªDose;2021-03-28;346
1ªDose;2021-03-29;87
1ªDose;2021-03-30;9
1ªDose;2021-03-31;2
1ªDose;2021-04-05;70
1ªDose;2021-04-06;9
1ªDose;2021-04-07;8
1ªDose;2021-04-08;1
1ªDose;2021-04-09;45
1ªDose;2021-04-12;8
1ªDose;2021-04-14;1
1ªDose;2021-04-15;1
1ªDose;2021-04-19;47
1ªDose;2021-04-20;11
2ªDose;2021-01-21;1
2ªDose;2021-02-03;1
2ªDose;2021-02-06;1
2ªDose;2021-02-12;3
2ªDose;2021-02-16;27
2ªDose;2021-02-17;22
2ªDose;2021-02-18;57
2ªDose;2021-02-19;24
2ªDose;2021-02-20;1
2ªDose;2021-02-22;3
2ªDose;2021-02-23;10
2ªDose;2021-02-24;4
2ªDose;2021-02-25;8
2ªDose;2021-02-26;1
2ªDose;2021-03-01;9
2ªDose;2021-03-02;34
2ªDose;2021-03-03;11
2ªDose;2021-03-04;11
2ªDose;2021-03-05;2
2ªDose;2021-03-08;3
2ªDose;2021-03-09;27
2ªDose;2021-03-10;4
2ªDose;2021-03-11;1
2ªDose;2021-03-15;5
2ªDose;2021-03-16;19
2ªDose;2021-03-17;5
2ªDose;2021-03-18;30
2ªDose;2021-03-22;8
2ªDose;2021-03-23;3
2ªDose;2021-03-24;21
2ªDose;2021-03-30;61
2ªDose;2021-03-31;36
2ªDose;2021-04-05;19
2ªDose;2021-04-06;168
2ªDose;2021-04-07;230
2ªDose;2021-04-08;59
2ªDose;2021-04-09;50
2ªDose;2021-04-12;128
2ªDose;2021-04-13;97
2ªDose;2021-04-14;162
2ªDose;2021-04-15;68
2ªDose;2021-04-16;51
2ªDose;2021-04-19;99
2ªDose;2021-04-20;102
2ªDose;2021-04-22;77
2ªDose;2021-04-23;280
2ªDose;2021-04-26;42
2ªDose;2021-04-27;33
