Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;2
1ªDose;2021-01-21;1
1ªDose;2021-01-22;1
1ªDose;2021-01-28;3
1ªDose;2021-01-29;13
1ªDose;2021-02-01;12
1ªDose;2021-02-02;19
1ªDose;2021-02-03;13
1ªDose;2021-02-04;37
1ªDose;2021-02-05;48
1ªDose;2021-02-08;54
1ªDose;2021-02-09;13
1ªDose;2021-02-10;18
1ªDose;2021-02-11;12
1ªDose;2021-02-12;37
1ªDose;2021-02-18;25
1ªDose;2021-02-19;21
1ªDose;2021-02-21;1
1ªDose;2021-02-22;6
1ªDose;2021-02-23;12
1ªDose;2021-02-24;27
1ªDose;2021-02-25;24
1ªDose;2021-02-26;24
1ªDose;2021-03-01;32
1ªDose;2021-03-02;35
1ªDose;2021-03-03;35
1ªDose;2021-03-04;33
1ªDose;2021-03-05;25
1ªDose;2021-03-08;33
1ªDose;2021-03-09;38
1ªDose;2021-03-10;33
1ªDose;2021-03-11;30
1ªDose;2021-03-12;33
1ªDose;2021-03-15;18
1ªDose;2021-03-16;41
1ªDose;2021-03-17;36
1ªDose;2021-03-18;40
1ªDose;2021-03-19;37
1ªDose;2021-03-22;41
1ªDose;2021-03-23;45
1ªDose;2021-03-24;50
1ªDose;2021-03-25;38
1ªDose;2021-03-26;39
1ªDose;2021-03-29;170
1ªDose;2021-03-30;121
1ªDose;2021-03-31;108
1ªDose;2021-04-01;192
1ªDose;2021-04-02;89
1ªDose;2021-04-05;142
1ªDose;2021-04-06;194
1ªDose;2021-04-07;104
1ªDose;2021-04-08;211
1ªDose;2021-04-09;175
1ªDose;2021-04-10;160
1ªDose;2021-04-11;264
1ªDose;2021-04-12;120
1ªDose;2021-04-13;164
1ªDose;2021-04-14;96
1ªDose;2021-04-15;176
1ªDose;2021-04-16;124
1ªDose;2021-04-17;231
1ªDose;2021-04-18;273
1ªDose;2021-04-19;148
1ªDose;2021-04-20;107
1ªDose;2021-04-21;94
1ªDose;2021-04-22;267
1ªDose;2021-04-23;82
1ªDose;2021-04-26;92
1ªDose;2021-04-27;31
1ªDose;2021-04-28;41
1ªDose;2021-04-29;65
2ªDose;2021-02-11;11
2ªDose;2021-02-12;19
2ªDose;2021-02-18;44
2ªDose;2021-02-19;28
2ªDose;2021-02-22;27
2ªDose;2021-02-23;18
2ªDose;2021-02-24;19
2ªDose;2021-02-25;10
2ªDose;2021-02-26;15
2ªDose;2021-03-01;9
2ªDose;2021-03-02;6
2ªDose;2021-03-03;2
2ªDose;2021-03-04;4
2ªDose;2021-03-05;33
2ªDose;2021-03-08;1
2ªDose;2021-03-09;1
2ªDose;2021-03-12;14
2ªDose;2021-03-15;20
2ªDose;2021-03-16;6
2ªDose;2021-03-17;5
2ªDose;2021-03-18;5
2ªDose;2021-03-19;7
2ªDose;2021-03-22;17
2ªDose;2021-03-23;2
2ªDose;2021-03-24;1
2ªDose;2021-03-25;6
2ªDose;2021-03-29;7
2ªDose;2021-03-30;1
2ªDose;2021-03-31;6
2ªDose;2021-04-01;4
2ªDose;2021-04-05;4
2ªDose;2021-04-06;3
2ªDose;2021-04-07;5
2ªDose;2021-04-08;2
2ªDose;2021-04-09;3
2ªDose;2021-04-11;1
2ªDose;2021-04-13;1
2ªDose;2021-04-14;23
2ªDose;2021-04-15;38
2ªDose;2021-04-16;40
2ªDose;2021-04-19;164
2ªDose;2021-04-20;95
2ªDose;2021-04-21;104
2ªDose;2021-04-22;124
2ªDose;2021-04-23;91
2ªDose;2021-04-26;117
2ªDose;2021-04-27;44
2ªDose;2021-04-28;55
2ªDose;2021-04-29;71
2ªDose;2021-05-01;59
